elo,player_count,level,matches_week,trainings_week,fatigue,hour,day,duration,field_available,field_pressure,field_capacity,distance_km,weather_score,temp_comfort,has_tournament,tournament_priority,field_tournament_fit,label,win_ratio,team_load,is_weekend,is_peak_hour,field_fits
1091,11,1,1,1,3,14,0,60,1,0.77,20,8.35,0.7,0.2,0,0,1,1,0.88,2,0,0,1
1206,17,3,0,0,0,14,3,120,1,0.16,20,7.65,0.2,0.5,1,1,1,1,0.06666666666666667,0,0,0,1
1005,11,2,1,6,8,16,4,60,1,0.74,15,10.36,0.5,0.2,1,3,0,0,0.0,7,0,1,1
1423,9,3,3,6,10,16,1,60,0,0.82,30,9.73,0.2,0.2,1,3,1,0,0.0,9,0,1,1
1499,11,2,0,0,0,22,4,60,0,0.82,20,4.26,0.2,1.0,1,1,1,0,0.6875,0,0,0,1
1223,17,3,4,0,8,20,1,120,1,0.12,10,3.36,1.0,1.0,0,0,1,1,0.40625,4,0,1,0
1284,12,3,2,2,6,10,1,120,1,0.36,15,8.54,0.5,0.5,0,0,1,1,0.7073170731707317,4,0,0,1
801,9,2,0,2,2,10,2,60,0,0.77,15,3.84,0.2,0.5,0,0,1,0,0.2894736842105263,2,0,0,1
1578,11,3,1,2,4,16,3,90,1,0.59,10,4.5,0.5,1.0,0,0,1,1,0.625,3,0,1,0
1235,16,3,4,4,10,18,4,90,1,0.46,20,7.28,1.0,1.0,0,0,1,1,0.48148148148148145,8,0,1,1
1240,17,1,2,5,9,18,3,60,0,0.86,20,2.45,0.0,1.0,0,0,1,0,0.4444444444444444,7,0,1,1
829,16,2,3,2,8,16,6,60,1,0.24,15,10.39,0.7,0.5,0,0,1,0,0.0,5,1,1,0
899,17,3,2,4,8,22,2,120,1,0.39,30,9.59,1.0,1.0,0,0,1,1,0.5531914893617021,6,0,0,1
830,7,1,1,4,6,14,2,90,1,0.67,20,6.33,1.0,1.0,1,2,1,1,0.6756756756756757,5,0,0,1
904,17,3,3,4,10,16,1,60,1,0.17,20,8.67,1.0,0.5,1,1,1,1,0.7333333333333333,7,0,1,1
837,9,1,3,6,10,16,6,90,1,0.83,20,4.54,1.0,1.0,1,2,1,1,0.8333333333333334,9,1,1,1
954,11,3,2,3,7,16,3,60,0,0.86,20,9.94,1.0,1.0,1,2,1,0,0.5208333333333334,5,0,1,1
970,17,2,2,1,5,20,0,60,0,0.76,20,7.11,1.0,0.2,1,1,1,1,0.17647058823529413,3,0,1,1
1109,8,1,5,7,10,10,5,90,0,0.1,15,9.09,0.5,1.0,1,1,0,0,0.2631578947368421,12,1,0,1
1008,13,2,1,1,3,8,3,120,1,0.11,30,5.17,0.5,0.2,1,1,1,1,0.8461538461538461,2,0,0,1
956,14,3,0,0,0,16,4,120,1,0.36,30,0.59,0.5,0.5,1,1,1,1,0.6571428571428571,0,0,1,1
1376,10,3,4,5,10,20,4,120,1,0.04,10,3.03,1.0,0.5,0,0,1,1,0.7407407407407407,9,0,1,1
1537,7,3,5,4,10,14,5,120,1,0.47,20,7.28,1.0,1.0,1,1,1,1,0.22727272727272727,9,1,0,1
1266,19,1,1,3,5,18,6,90,1,0.1,20,7.69,1.0,1.0,0,0,1,1,0.7317073170731707,4,1,1,1
1579,18,2,2,1,5,10,6,120,0,0.88,20,8.12,1.0,0.2,0,0,1,0,0.0,3,1,0,1
1058,8,2,4,6,10,18,2,60,1,0.61,10,2.44,1.0,1.0,0,0,1,1,0.5,10,0,1,1
1305,19,3,3,7,10,16,4,120,1,0.85,10,6.89,0.5,1.0,0,0,1,0,0.5116279069767442,10,0,1,0
1323,19,3,1,0,2,10,3,90,1,0.64,30,4.15,0.7,0.5,1,1,1,1,0.3953488372093023,1,0,0,1
845,18,1,4,0,8,14,5,60,1,0.36,20,11.47,0.5,0.2,0,0,1,0,0.375,4,1,0,1
1442,20,2,5,2,10,16,1,90,0,0.82,10,5.48,0.7,1.0,0,0,1,0,0.5641025641025641,7,0,1,0
1327,7,1,1,0,2,18,2,90,1,0.67,10,5.76,0.0,1.0,0,0,1,0,0.4444444444444444,1,0,1,1
969,18,2,0,7,7,18,5,60,0,0.45,10,5.24,0.7,0.5,1,2,0,0,0.6,7,1,1,0
1595,17,1,1,0,2,20,5,60,1,0.73,30,9.65,1.0,0.2,0,0,1,1,0.56,1,1,1,1
1169,14,2,1,5,7,18,6,120,1,0.57,30,12.89,1.0,0.5,1,2,1,1,0.19047619047619047,6,1,1,1
972,16,2,5,5,10,10,6,60,0,0.16,30,11.51,0.7,0.2,0,0,1,0,0.4473684210526316,10,1,0,1
1230,10,2,5,6,10,16,2,90,0,0.35,10,4.03,0.0,0.5,0,0,1,0,0.6976744186046512,11,0,1,1
1070,6,3,2,7,10,10,5,90,1,0.82,10,5.16,0.7,1.0,1,2,0,0,0.8421052631578947,9,1,0,1
868,10,2,5,2,10,8,6,90,1,0.23,15,6.55,0.5,1.0,1,1,0,0,0.4838709677419355,7,1,0,1
808,12,2,5,3,10,16,3,120,1,0.59,20,9.19,1.0,0.2,0,0,1,1,0.4583333333333333,8,0,1,1
1267,18,1,1,0,2,22,2,90,1,0.87,15,8.37,0.5,0.2,0,0,1,0,0.6875,1,0,0,0
1497,17,3,1,1,3,14,1,90,1,0.2,15,8.01,0.7,0.2,0,0,1,1,0.3103448275862069,2,0,0,0
960,9,1,0,3,3,20,6,120,0,0.5,30,3.02,0.0,1.0,0,0,1,0,0.4166666666666667,3,1,1,1
1111,15,2,1,5,7,8,3,90,1,0.46,30,12.02,0.7,1.0,1,1,1,1,0.9354838709677419,6,0,0,1
1522,8,3,2,7,10,8,2,90,1,0.49,10,9.51,1.0,1.0,1,1,0,0,0.5769230769230769,9,0,0,1
899,17,3,2,4,8,22,2,120,1,0.39,30,9.59,1.0,1.0,0,0,1,1,0.5531914893617021,6,0,0,1
956,12,3,0,0,0,22,0,120,1,0.51,30,3.28,1.0,1.0,0,0,1,1,0.6666666666666666,0,0,0,1
1041,6,3,2,5,9,18,0,120,1,0.34,30,10.84,0.7,1.0,0,0,1,1,0.36363636363636365,7,0,1,1
984,14,1,5,0,10,20,2,60,1,0.28,30,10.6,0.2,0.2,0,0,1,0,0.8148148148148148,5,0,1,1
861,8,2,3,7,10,20,6,120,1,0.65,30,5.26,0.0,0.2,0,0,1,0,0.30434782608695654,10,1,1,1
832,16,1,1,0,2,8,2,90,0,0.89,15,8.05,0.2,0.5,1,2,0,0,0.14285714285714285,1,0,0,0
1134,8,3,4,0,8,20,0,120,1,0.61,20,12.88,0.5,1.0,0,0,1,0,0.2777777777777778,4,0,1,1
943,13,2,3,7,10,22,3,60,1,0.9,20,8.16,0.0,0.2,0,0,1,0,0.6666666666666666,10,0,0,1
1303,17,1,3,2,8,16,3,120,0,0.39,20,11.58,0.5,0.2,0,0,1,0,0.32608695652173914,5,0,1,1
1354,14,3,0,2,2,14,1,60,1,0.77,20,6.88,0.7,0.5,0,0,1,1,0.37142857142857144,2,0,0,1
1289,6,1,4,5,10,18,1,60,1,0.13,10,13.47,0.0,1.0,0,0,1,0,0.09090909090909091,9,0,1,1
841,20,1,4,5,10,16,1,60,1,0.1,20,7.96,1.0,1.0,0,0,1,1,0.5306122448979592,9,0,1,1
1080,8,3,1,7,9,18,5,90,0,0.71,20,7.51,1.0,1.0,0,0,1,0,0.0,8,1,1,1
1457,20,3,1,5,7,14,5,90,1,0.1,10,4.11,0.7,1.0,0,0,1,1,0.12,6,1,0,0
1259,6,1,0,5,5,10,3,60,1,0.92,15,2.23,0.7,0.5,1,1,0,0,0.5263157894736842,5,0,0,1
1380,18,1,3,0,6,16,2,120,0,0.81,20,6.36,0.7,0.5,0,0,1,0,0.3076923076923077,3,0,1,1
874,14,1,4,3,10,18,3,120,1,0.87,20,7.22,0.7,0.5,1,1,1,1,0.07692307692307693,7,0,1,1
903,17,1,0,5,5,20,1,60,0,0.04,30,3.84,1.0,1.0,0,0,1,1,0.6153846153846154,5,0,1,1
848,6,2,1,0,2,18,0,90,1,0.62,10,13.03,1.0,0.5,0,0,1,1,0.6190476190476191,1,0,1,1
1309,14,2,1,2,4,14,6,60,1,0.02,15,9.26,0.7,0.5,1,2,0,1,0.6428571428571429,3,1,0,1
1594,11,1,4,6,10,8,0,90,1,0.85,10,13.89,0.5,0.5,1,2,0,0,0.4489795918367347,10,0,0,0
1379,9,1,2,0,4,18,3,120,1,0.11,15,6.89,0.0,0.2,0,0,1,0,0.3888888888888889,2,0,1,1
1235,20,3,4,2,10,14,4,120,0,1.0,10,2.94,1.0,0.2,0,0,1,0,0.15789473684210525,6,0,0,0
1196,18,1,0,6,6,14,6,120,0,0.16,10,10.86,0.7,0.5,0,0,1,0,0.43636363636363634,6,1,0,0
1075,10,1,4,2,10,8,2,90,1,0.71,30,5.55,0.0,0.5,0,0,1,0,0.2631578947368421,6,0,0,1
1451,12,1,3,2,8,8,2,120,1,0.56,20,8.57,0.7,1.0,0,0,1,0,0.8823529411764706,5,0,0,1
1308,13,2,0,3,3,20,2,120,1,0.83,15,12.27,0.7,1.0,1,1,0,1,0.7142857142857143,3,0,1,1
1154,13,1,1,5,7,16,4,90,1,0.62,30,7.1,0.7,1.0,0,0,1,1,0.2727272727272727,6,0,1,1
979,15,2,5,1,10,8,4,90,1,0.21,20,8.56,0.2,0.5,1,2,1,0,0.3333333333333333,6,0,0,1
1356,9,1,2,2,6,10,3,120,1,0.6,30,1.84,1.0,0.2,1,1,1,1,0.6444444444444445,4,0,0,1
1279,8,1,4,6,10,10,2,60,1,0.04,15,5.49,0.5,1.0,0,0,1,0,0.30303030303030304,10,0,0,1
1064,8,2,1,2,4,10,5,120,1,0.65,10,13.01,1.0,0.2,0,0,1,1,0.3333333333333333,3,1,0,1
1124,8,3,0,3,3,16,2,60,1,0.55,20,7.54,0.2,1.0,0,0,1,1,0.5434782608695652,3,0,1,1
1170,10,2,3,2,8,18,3,90,1,0.39,10,4.77,0.5,0.5,0,0,1,1,0.3939393939393939,5,0,1,1
892,18,3,2,1,5,16,0,60,1,0.8,30,4.59,1.0,1.0,0,0,1,1,0.4074074074074074,3,0,1,1
1053,8,3,0,3,3,18,5,90,1,0.26,30,7.69,0.2,1.0,0,0,1,1,0.225,3,1,1,1
1213,20,3,4,7,10,18,4,60,0,0.19,20,10.2,0.0,0.5,0,0,1,0,0.2222222222222222,11,0,1,1
1303,7,3,4,7,10,18,6,60,1,0.87,30,3.79,1.0,1.0,0,0,1,0,0.4878048780487805,11,1,1,1
1406,18,1,2,0,4,16,3,120,1,0.82,30,7.0,0.7,0.5,0,0,1,1,0.9166666666666666,2,0,1,1
1407,14,3,0,1,1,14,2,60,1,0.69,15,8.16,1.0,1.0,1,2,0,1,0.85,1,0,0,1
1031,8,2,0,3,3,16,1,60,1,0.84,20,9.6,0.2,1.0,0,0,1,1,0.7368421052631579,3,0,1,1
1350,10,1,4,7,10,18,4,60,0,0.27,20,5.88,0.7,0.2,0,0,1,0,0.6153846153846154,11,0,1,1
1079,14,1,4,3,10,16,5,60,1,0.42,15,11.36,0.0,0.5,0,0,1,0,0.3076923076923077,7,1,1,1
893,14,1,2,3,7,18,1,120,1,0.53,20,4.13,1.0,1.0,0,0,1,1,0.3,5,0,1,1
1264,10,3,1,7,9,18,2,60,0,0.4,15,2.13,0.5,1.0,0,0,1,0,0.5483870967741935,8,0,1,1
1161,10,3,2,6,10,18,3,60,1,0.04,10,12.04,1.0,0.5,0,0,1,1,0.16666666666666666,8,0,1,1
1250,6,1,4,3,10,18,2,90,0,0.32,15,1.67,1.0,1.0,1,3,0,0,0.4528301886792453,7,0,1,1
1478,15,1,3,0,6,18,2,120,1,0.0,20,4.28,0.7,0.5,0,0,1,1,0.4,3,0,1,1
1037,14,3,4,2,10,14,5,90,0,0.28,20,2.71,0.0,1.0,1,3,1,0,0.9090909090909091,6,1,0,1
937,7,3,1,1,3,22,4,60,1,0.13,10,4.49,0.7,0.5,1,1,0,1,0.8064516129032258,2,0,0,1
1296,20,2,0,6,6,18,0,120,1,0.76,20,5.24,1.0,0.5,0,0,1,1,0.11428571428571428,6,0,1,1
990,17,1,1,0,2,14,2,90,0,0.29,15,13.22,0.7,0.5,0,0,1,0,0.48214285714285715,1,0,0,0
1296,18,2,0,2,2,8,4,60,1,0.14,30,7.76,0.7,0.5,0,0,1,1,0.0,2,0,0,1
918,17,3,5,7,10,8,3,120,0,0.02,30,6.8,0.0,0.2,0,0,1,0,0.5555555555555556,12,0,0,1
1481,13,2,1,5,7,16,2,120,1,0.63,20,12.96,0.7,1.0,1,3,1,1,0.21428571428571427,6,0,1,1
1194,15,1,0,2,2,10,0,120,0,0.73,30,9.62,0.2,1.0,1,1,1,0,0.45454545454545453,2,0,0,1
1127,8,3,0,1,1,16,5,60,1,0.87,20,6.26,1.0,0.2,1,2,1,1,0.6111111111111112,1,1,1,1
835,19,3,0,0,0,18,5,90,1,0.58,20,6.92,1.0,1.0,1,1,1,1,0.65625,0,1,1,1
1591,8,3,1,1,3,22,3,60,1,0.54,30,3.5,1.0,0.2,0,0,1,1,0.16666666666666666,2,0,0,1
1314,10,2,5,1,10,22,0,60,1,0.06,15,13.33,1.0,1.0,1,1,0,0,0.5,6,0,0,1
1404,6,1,5,4,10,18,1,120,0,0.79,30,6.53,0.0,0.5,0,0,1,0,0.43636363636363634,9,0,1,1
1463,16,2,5,5,10,14,2,60,0,0.0,20,10.22,0.5,1.0,0,0,1,0,0.6153846153846154,10,0,0,1
1197,20,1,1,5,7,20,4,90,1,0.63,30,2.85,0.7,0.2,1,2,1,1,0.68,6,0,1,1
998,9,3,3,7,10,16,4,90,1,0.63,15,6.46,0.2,1.0,1,3,0,0,0.41509433962264153,10,0,1,1
1556,12,2,0,2,2,8,3,60,1,0.64,10,9.79,1.0,1.0,0,0,1,1,0.46511627906976744,2,0,0,0
1075,15,2,1,4,6,8,1,120,0,0.56,30,3.81,0.7,0.2,0,0,1,0,0.5238095238095238,5,0,0,1
1218,9,3,0,3,3,20,3,60,1,0.29,15,13.05,1.0,0.2,0,0,1,1,0.20689655172413793,3,0,1,1
1527,7,2,4,1,9,18,5,120,0,0.82,15,9.84,0.7,1.0,0,0,1,0,0.27586206896551724,5,1,1,1
1595,12,2,3,7,10,16,1,60,1,0.23,20,8.7,0.7,0.5,0,0,1,1,0.34782608695652173,10,0,1,1
839,7,3,5,5,10,16,4,120,0,0.39,15,13.56,0.0,0.5,0,0,1,0,0.52,10,0,1,1
1426,19,2,0,2,2,14,3,60,1,0.62,15,5.19,1.0,0.5,0,0,1,1,0.4,2,0,0,0
896,9,1,3,2,8,10,5,90,1,0.36,10,1.02,1.0,1.0,0,0,1,1,0.9,5,1,0,1
903,12,3,0,7,7,20,4,120,0,0.18,30,2.74,0.2,1.0,0,0,1,0,0.5945945945945946,7,0,1,1
1431,15,2,0,4,4,10,2,120,0,0.04,10,9.67,1.0,0.5,1,1,0,0,0.08823529411764706,4,0,0,0
897,10,3,0,2,2,14,2,120,0,0.67,15,6.79,0.7,0.2,0,0,1,0,0.21739130434782608,2,0,0,1
1065,8,1,4,0,8,8,5,120,1,0.19,10,7.66,1.0,1.0,0,0,1,1,0.8064516129032258,4,1,0,1
1420,13,1,4,1,9,14,4,120,1,0.19,20,8.33,0.5,0.5,0,0,1,0,0.8928571428571429,5,0,0,1
1558,14,3,1,2,4,20,5,90,1,0.04,30,2.19,1.0,0.2,0,0,1,1,0.42,3,1,1,1
1293,14,1,4,7,10,14,2,60,0,0.77,20,5.72,0.0,1.0,0,0,1,0,0.5714285714285714,11,0,0,1
1200,8,2,3,5,10,8,1,120,1,0.93,15,9.59,0.0,0.2,0,0,1,0,0.5789473684210527,8,0,0,1
884,17,3,5,7,10,18,2,60,1,0.55,10,9.22,0.2,0.2,0,0,1,0,0.8421052631578947,12,0,1,0
1290,15,1,2,2,6,8,2,60,1,0.54,15,10.9,0.5,1.0,0,0,1,0,0.7105263157894737,4,0,0,1
871,10,1,2,4,8,18,1,120,1,0.32,30,9.75,1.0,0.5,0,0,1,1,0.46808510638297873,6,0,1,1
917,13,3,2,3,7,16,4,120,0,0.21,10,7.34,0.5,1.0,0,0,1,0,0.2608695652173913,5,0,1,0
1308,10,1,4,5,10,14,3,120,1,0.95,10,11.08,1.0,0.2,1,3,0,0,0.9230769230769231,9,0,0,1
1476,11,2,1,0,2,22,6,90,1,0.39,30,2.83,0.2,1.0,0,0,1,1,0.8823529411764706,1,1,0,1
876,6,1,0,0,0,20,6,90,1,0.04,20,5.12,0.5,0.2,1,3,1,1,0.047619047619047616,0,1,1,1
1488,18,3,0,6,6,22,6,120,0,0.45,30,3.84,0.0,0.2,0,0,1,0,0.8928571428571429,6,1,0,1
1363,10,1,0,2,2,8,1,90,1,0.49,30,5.06,0.7,0.5,1,2,1,1,0.8387096774193549,2,0,0,1
1233,8,3,1,2,4,8,4,120,1,0.83,30,0.69,0.5,0.5,1,2,1,1,0.84375,3,0,0,1
1135,14,3,2,4,8,18,0,60,1,0.41,20,10.59,1.0,1.0,0,0,1,1,0.47058823529411764,6,0,1,1
1567,10,3,0,5,5,18,1,90,1,0.54,30,9.24,0.2,0.5,0,0,1,1,0.4117647058823529,5,0,1,1
1293,9,2,5,7,10,8,3,90,1,0.16,10,11.17,0.5,0.2,0,0,1,0,0.6470588235294118,12,0,0,1
839,10,2,4,3,10,18,1,120,1,0.21,10,10.65,0.7,0.2,0,0,1,0,0.5,7,0,1,1
1018,17,1,0,3,3,22,2,60,1,0.04,15,7.31,0.7,0.5,0,0,1,1,0.375,3,0,0,0
1440,16,3,5,6,10,8,0,90,0,0.99,15,5.74,0.2,0.2,1,1,0,0,0.07692307692307693,11,0,0,0
1166,14,3,0,2,2,10,6,120,0,0.16,15,4.09,0.5,0.5,0,0,1,0,0.10344827586206896,2,1,0,1
811,17,3,4,7,10,8,1,60,1,0.6,30,1.46,1.0,0.5,0,0,1,1,0.8125,11,0,0,1
1172,8,1,0,7,7,8,6,90,1,0.16,10,7.93,0.5,0.5,0,0,1,0,0.3333333333333333,7,1,0,1
1164,14,2,2,3,7,18,6,120,1,0.49,20,5.9,0.7,0.5,0,0,1,1,0.5675675675675675,5,1,1,1
1345,20,2,3,4,10,20,0,60,0,0.25,15,8.94,0.2,0.5,1,2,0,0,0.3076923076923077,7,0,1,0
865,13,1,0,4,4,14,3,120,1,0.05,10,3.22,0.0,0.2,0,0,1,0,0.5945945945945946,4,0,0,0
966,17,1,3,0,6,20,6,60,1,0.19,10,4.64,0.5,1.0,0,0,1,1,0.5490196078431373,3,1,1,0
1564,15,2,4,7,10,20,0,90,1,0.73,30,12.72,0.5,0.2,1,3,1,0,0.6956521739130435,11,0,1,1
1368,17,2,3,6,10,8,1,60,0,0.91,10,8.59,0.0,0.5,1,3,0,0,0.5294117647058824,9,0,0,0
1575,10,2,5,1,10,16,0,120,1,0.51,10,12.75,0.0,0.2,0,0,1,0,0.5,6,0,1,1
1148,14,3,1,0,2,20,0,90,1,0.31,20,10.24,1.0,0.5,0,0,1,1,0.3333333333333333,1,0,1,1
1516,11,3,3,6,10,16,0,90,1,0.77,20,4.29,0.7,0.5,0,0,1,1,0.4146341463414634,9,0,1,1
1405,14,1,1,2,4,18,6,90,0,0.8,30,6.16,0.0,0.5,0,0,1,0,0.9047619047619048,3,1,1,1
1225,8,3,5,3,10,10,6,120,1,0.65,20,7.38,1.0,0.5,1,1,1,1,0.5,8,1,0,1
1163,13,3,4,2,10,20,1,90,1,0.08,30,8.65,0.7,1.0,0,0,1,1,0.7142857142857143,6,0,1,1
1386,18,1,0,7,7,20,1,60,0,0.22,30,2.53,1.0,0.5,1,2,1,1,0.2894736842105263,7,0,1,1
1218,13,2,0,1,1,14,1,60,1,0.75,15,9.93,0.5,1.0,0,0,1,1,0.9642857142857143,1,0,0,1
1519,9,1,5,3,10,10,0,60,1,0.3,10,9.77,0.7,1.0,0,0,1,0,0.14285714285714285,8,0,0,1
1302,18,1,0,6,6,18,2,60,0,0.39,30,4.04,0.5,1.0,0,0,1,0,0.625,6,0,1,1
1257,18,3,0,6,6,20,1,60,1,0.54,20,9.33,0.7,1.0,0,0,1,1,0.8260869565217391,6,0,1,1
1271,15,3,3,3,9,18,4,60,1,0.57,20,4.99,0.5,1.0,0,0,1,0,0.7073170731707317,6,0,1,1
926,9,3,0,4,4,16,6,60,1,0.72,30,7.47,0.2,0.2,1,2,1,1,0.16666666666666666,4,1,1,1
1199,13,2,3,0,6,16,3,60,1,0.7,20,10.38,0.7,0.5,0,0,1,1,0.3181818181818182,3,0,1,1
1428,6,3,2,7,10,18,5,90,0,0.03,20,8.37,1.0,1.0,0,0,1,0,0.9655172413793104,9,1,1,1
1588,7,1,4,2,10,14,4,90,0,0.31,10,11.56,1.0,0.2,0,0,1,0,0.5263157894736842,6,0,0,1
1465,7,3,0,5,5,18,0,120,1,0.04,30,1.37,0.7,0.5,1,1,1,1,0.2857142857142857,5,0,1,1
952,7,2,3,5,10,10,3,120,0,0.06,30,7.98,0.2,1.0,0,0,1,0,0.5945945945945946,8,0,0,1
840,15,3,5,0,10,14,5,120,0,0.02,15,12.74,0.7,0.5,0,0,1,0,0.7222222222222222,5,1,0,1
1216,6,3,2,6,10,16,1,60,1,0.25,30,2.87,0.5,1.0,0,0,1,1,0.3695652173913043,8,0,1,1
810,13,2,0,0,0,16,1,120,1,0.28,30,5.31,0.5,1.0,1,3,1,1,0.4482758620689655,0,0,1,1
1500,11,2,1,4,6,14,6,60,1,0.07,30,7.71,0.7,0.5,0,0,1,1,0.6666666666666666,5,1,0,1
1538,13,2,5,1,10,20,2,90,1,0.25,20,4.88,0.7,1.0,0,0,1,1,0.6666666666666666,6,0,1,1
1182,18,3,1,6,8,16,4,90,0,0.24,15,5.36,0.0,0.5,1,1,0,0,0.7878787878787878,7,0,1,0
864,12,1,0,2,2,16,5,60,1,0.73,30,5.54,0.5,0.2,1,3,1,1,0.2571428571428571,2,1,1,1
1439,14,3,1,2,4,22,5,60,1,0.33,15,9.85,0.7,1.0,1,1,0,1,0.34375,3,1,0,1
1458,17,2,5,6,10,14,0,120,0,0.61,20,3.49,1.0,0.2,0,0,1,0,0.6410256410256411,11,0,0,1
827,15,1,2,1,5,16,2,90,1,0.43,20,10.01,0.5,0.5,0,0,1,1,0.42857142857142855,3,0,1,1
1267,20,1,2,1,5,8,2,120,1,0.52,20,3.21,1.0,0.2,0,0,1,1,0.8,3,0,0,1
1156,8,2,2,7,10,22,6,60,1,0.4,10,10.95,0.7,0.5,0,0,1,0,0.5,9,1,0,1
1332,18,3,2,0,4,14,6,60,1,0.17,20,8.1,0.2,1.0,0,0,1,1,0.38095238095238093,2,1,0,1
862,17,2,2,6,10,8,2,120,1,0.74,20,2.16,1.0,1.0,0,0,1,0,0.55,8,0,0,1
1543,11,1,3,4,10,14,3,60,1,0.77,20,1.71,1.0,0.2,0,0,1,0,0.0,7,0,0,1
1585,18,1,1,1,3,16,1,120,0,0.23,30,9.68,0.7,0.2,0,0,1,0,0.9090909090909091,2,0,1,1
1399,18,2,0,3,3,8,0,120,0,0.18,10,9.22,0.0,0.5,0,0,1,0,0.46153846153846156,3,0,0,0
1444,9,1,2,0,4,16,2,90,1,0.59,30,9.21,0.5,0.5,1,1,1,1,0.5,2,0,1,1
993,9,1,1,1,3,22,3,60,0,0.08,15,12.24,0.7,0.5,0,0,1,0,0.5384615384615384,2,0,0,1
1010,6,3,2,1,5,22,5,90,1,0.6,10,11.24,0.7,1.0,1,2,0,0,0.8518518518518519,3,1,0,1
1588,16,1,3,2,8,8,1,120,1,0.95,20,3.55,0.7,1.0,1,3,1,1,0.4423076923076923,5,0,0,1
1213,8,1,3,0,6,20,0,90,0,0.04,15,5.22,0.5,1.0,0,0,1,0,0.13333333333333333,3,0,1,1
802,17,3,1,1,3,8,3,120,1,0.72,20,1.96,0.7,1.0,0,0,1,1,0.8571428571428571,2,0,0,1
990,9,2,0,6,6,16,2,90,1,0.58,15,6.13,0.5,1.0,1,3,0,1,0.06060606060606061,6,0,1,1
1135,14,3,2,4,8,18,0,60,1,0.41,20,10.59,1.0,1.0,0,0,1,1,0.47058823529411764,6,0,1,1
1441,6,1,1,3,5,18,6,90,1,0.78,15,9.74,0.7,1.0,0,0,1,1,0.4222222222222222,4,1,1,1
1168,20,2,1,2,4,16,4,120,1,0.67,15,6.69,0.7,1.0,0,0,1,1,0.8484848484848485,3,0,1,0
1463,19,2,1,5,7,18,2,90,1,0.32,20,9.39,1.0,0.2,0,0,1,1,0.5555555555555556,6,0,1,1
1087,16,2,0,3,3,20,6,90,1,0.94,30,2.02,0.2,1.0,1,1,1,1,0.17647058823529413,3,1,1,1
1183,9,2,3,2,8,16,4,60,1,0.24,20,8.26,0.5,1.0,0,0,1,1,0.038461538461538464,5,0,1,1
1432,8,1,1,0,2,14,6,90,0,0.49,30,7.9,0.0,0.2,0,0,1,0,0.5666666666666667,1,1,0,1
1313,15,1,5,4,10,20,6,60,0,0.42,10,4.72,0.5,0.5,0,0,1,0,0.38461538461538464,9,1,1,0
1166,14,1,0,4,4,18,2,120,0,0.87,30,4.07,0.0,1.0,0,0,1,0,0.1,4,0,1,1
825,17,2,5,3,10,22,3,60,0,0.29,20,12.7,0.7,0.5,0,0,1,0,0.36363636363636365,8,0,0,1
922,15,2,4,2,10,8,3,120,1,0.14,10,9.08,0.2,0.2,0,0,1,0,0.4772727272727273,6,0,0,0
819,19,1,0,7,7,8,4,60,0,0.99,15,2.6,0.2,0.5,1,3,0,0,0.5769230769230769,7,0,0,0
1570,18,3,1,3,5,20,2,60,1,0.01,10,2.76,0.0,0.5,1,3,0,0,0.96,4,0,1,0
1566,19,1,1,2,4,10,1,90,0,0.04,30,10.81,1.0,1.0,0,0,1,0,0.0,3,0,0,1
1467,8,1,5,7,10,8,5,90,1,0.73,10,3.56,1.0,0.5,0,0,1,0,0.5555555555555556,12,1,0,1
1096,12,3,4,5,10,20,1,120,1,0.42,30,8.35,0.7,1.0,1,1,1,1,0.06896551724137931,9,0,1,1
895,14,2,0,2,2,16,6,90,1,0.1,30,3.77,0.2,0.2,1,3,1,1,0.5,2,1,1,1
889,20,2,3,7,10,18,4,120,1,0.23,10,2.76,0.5,0.5,0,0,1,0,0.6190476190476191,10,0,1,0
1564,17,3,4,4,10,18,0,60,0,0.27,15,10.96,0.2,1.0,1,1,0,0,0.3103448275862069,8,0,1,0
1014,10,2,5,4,10,10,0,120,0,0.83,10,9.19,0.7,0.5,0,0,1,0,0.42857142857142855,9,0,0,1
1482,7,2,0,4,4,22,0,90,0,0.45,30,8.32,0.5,0.2,1,3,1,0,0.0,4,0,0,1
814,10,2,0,7,7,20,4,60,1,0.34,30,7.26,0.0,0.5,0,0,1,0,0.0,7,0,1,1
1352,12,2,4,6,10,20,1,90,1,0.31,20,4.97,0.5,1.0,1,1,1,1,0.75,10,0,1,1
1212,17,3,0,0,0,22,2,120,0,0.99,30,1.64,0.5,0.5,0,0,1,0,0.7777777777777778,0,0,0,1
1198,8,2,0,3,3,22,1,90,1,0.79,20,8.71,0.5,1.0,1,1,1,1,0.26666666666666666,3,0,0,1
1325,7,3,4,5,10,16,2,120,0,0.49,30,9.23,0.0,1.0,0,0,1,0,0.1935483870967742,9,0,1,1
1238,8,3,3,0,6,14,4,90,0,0.25,10,8.21,0.0,1.0,1,3,0,0,0.42105263157894735,3,0,0,1
1244,8,2,0,3,3,16,6,60,0,0.36,30,9.38,1.0,0.2,0,0,1,1,0.34210526315789475,3,1,1,1
1046,20,3,0,2,2,16,3,90,1,0.8,10,4.87,0.5,0.2,0,0,1,1,0.9230769230769231,2,0,1,0
1264,10,3,1,2,4,18,0,120,1,0.64,15,9.36,0.5,1.0,0,0,1,1,0.5531914893617021,3,0,1,1
