elo,player_count,level,victories,defeats,matches_week,trainings_week,fatigue,hour,day,duration,field_available,field_pressure,field_capacity,label
1163,18,1,11,4,2,2,6,10,1,60,0,0.82,20,0
903,8,3,9,0,0,5,5,14,0,90,1,0.43,15,1
1253,9,2,1,17,2,0,4,10,1,60,1,0.81,20,0
1003,15,3,10,25,2,6,10,20,1,60,1,0.77,20,0
1136,7,1,8,22,5,1,10,8,4,90,0,0.52,10,0
935,9,2,17,13,3,4,10,14,3,60,1,0.96,10,0
1506,15,3,19,6,5,6,10,20,2,60,0,0.71,30,0
1347,12,1,15,6,3,3,9,20,3,90,0,0.59,10,0
978,17,2,7,1,1,4,6,20,4,120,0,0.54,15,0
910,6,2,29,12,0,4,4,14,6,90,1,0.92,15,0
822,10,1,14,23,2,0,4,10,4,90,0,0.83,30,0
1336,19,2,22,10,2,3,7,18,3,90,1,0.96,20,0
1094,12,1,5,11,3,3,9,18,3,60,1,0.19,30,0
1155,17,3,13,11,2,0,4,16,0,90,1,0.49,30,1
866,9,1,15,27,2,5,9,14,4,90,1,0.77,20,0
1102,15,3,14,24,5,1,10,8,6,60,1,0.47,20,0
960,11,2,26,25,0,1,1,18,0,90,1,0.97,15,1
1284,15,2,12,21,1,0,2,18,2,90,0,0.45,30,0
1432,15,2,1,23,1,7,9,16,0,60,0,0.65,15,0
1341,19,1,27,24,4,1,9,16,2,60,0,0.22,10,0
1448,10,3,1,10,4,5,10,10,0,120,1,0.63,10,0
1090,11,3,25,2,2,1,5,22,6,60,1,0.01,10,0
1429,13,3,14,13,2,5,9,14,6,120,1,0.6,10,0
969,9,2,24,0,4,2,10,8,4,120,0,0.74,30,0
1505,17,3,2,3,2,1,5,18,4,120,0,0.8,20,0
1125,8,3,13,24,1,3,5,10,1,90,1,0.13,15,1
1543,6,2,29,2,0,0,0,8,1,90,1,0.87,10,0
817,13,3,15,3,0,1,1,20,6,60,1,0.91,15,1
1319,16,3,7,26,3,0,6,10,6,90,0,0.47,20,0
940,11,3,20,10,5,1,10,8,0,90,1,0.58,10,0
1578,12,1,2,4,5,4,10,16,3,60,1,0.84,20,0
1539,15,3,15,18,3,2,8,10,6,60,1,0.85,10,0
1507,15,3,29,30,3,2,8,10,0,60,0,0.34,20,0
906,10,3,16,12,5,4,10,14,1,120,1,0.94,10,0
1479,20,2,9,12,2,4,8,8,2,120,0,0.43,15,0
1332,13,2,7,12,4,7,10,18,2,90,0,0.34,30,0
1353,7,3,2,7,0,7,7,22,6,120,0,0.87,20,0
1375,9,3,8,26,1,4,6,14,3,120,1,0.42,15,1
833,15,3,12,14,0,1,1,10,0,120,1,0.81,30,1
1145,15,1,30,24,2,4,8,8,5,90,0,0.44,15,0
1353,10,1,16,3,5,5,10,14,2,60,0,0.42,10,0
1042,8,3,27,28,3,7,10,10,0,120,1,0.88,15,0
867,18,1,12,20,3,6,10,22,6,90,1,0.83,20,0
840,6,2,13,21,0,0,0,18,3,90,1,0.62,10,1
1005,20,3,21,8,1,4,6,14,5,90,1,0.32,15,1
1250,14,1,17,14,0,6,6,20,5,90,1,0.01,30,1
1555,13,3,20,17,4,2,10,22,4,120,0,0.32,30,0
1318,20,3,9,12,5,1,10,10,1,60,0,0.11,15,0
1026,7,3,12,16,4,1,9,8,0,120,1,0.5,30,0
1393,12,1,5,25,3,3,9,8,2,60,1,0.49,30,0
1110,18,1,11,24,0,0,0,8,4,60,0,0.28,10,0
1025,19,1,8,11,4,4,10,8,0,90,0,0.93,10,0
1199,15,2,11,22,5,1,10,22,4,90,1,0.39,30,0
1101,11,2,10,8,5,4,10,16,0,90,0,0.8,15,0
1436,9,3,18,18,5,6,10,10,3,90,1,0.27,15,0
905,19,1,0,28,3,5,10,22,5,90,0,0.26,20,0
1498,20,3,5,16,0,4,4,8,0,60,0,0.79,15,0
1552,6,1,2,10,5,2,10,10,5,90,0,0.17,15,0
1254,13,1,17,30,3,6,10,16,6,60,1,0.22,20,0
964,16,1,29,27,5,3,10,18,5,120,0,0.39,30,0
1419,17,3,19,27,1,1,3,8,2,120,0,0.56,15,0
1473,16,1,16,20,4,6,10,16,6,60,0,0.77,10,0
813,13,3,28,23,5,0,10,14,6,90,1,0.75,15,0
919,14,2,6,16,2,5,9,20,2,120,0,0.92,20,0
1086,14,3,9,0,3,6,10,14,6,120,0,0.86,20,0
1233,6,1,14,19,4,6,10,8,0,120,0,0.96,20,0
837,10,3,5,20,1,3,5,10,1,120,1,0.35,15,1
1067,7,3,30,20,0,0,0,20,0,90,1,0.84,30,1
1077,7,1,27,23,4,7,10,14,0,60,1,0.52,30,0
1159,10,2,12,30,1,5,7,8,5,60,1,0.15,10,0
1427,8,3,12,11,1,1,3,18,2,60,1,0.3,15,1
1175,9,3,0,15,3,6,10,10,0,60,0,0.76,20,0
1008,14,2,1,17,3,7,10,10,1,90,0,0.36,30,0
1415,17,1,1,22,5,4,10,20,0,60,0,0.92,15,0
1303,11,1,0,10,0,4,4,16,0,120,0,0.73,15,0
1271,19,2,0,1,5,6,10,18,2,90,1,0.09,10,0
1227,20,3,0,12,5,4,10,22,2,60,0,0.38,30,0
1088,7,1,29,2,1,2,4,10,4,90,0,0.19,20,0
1065,19,1,17,29,4,6,10,20,6,90,1,0.46,10,0
918,7,3,3,8,5,2,10,20,6,90,0,0.38,10,0
1567,13,1,19,15,4,6,10,10,0,90,1,0.96,30,0
988,6,2,23,28,2,2,6,8,3,60,0,0.1,30,0
1095,16,2,18,4,1,6,8,22,4,90,0,0.4,10,0
1331,8,2,1,26,5,1,10,18,0,60,0,0.69,15,0
1406,20,1,28,3,0,6,6,10,2,120,1,0.89,20,0
1549,8,2,24,22,1,0,2,20,2,60,0,0.22,10,0
1358,6,3,11,24,5,1,10,10,5,60,1,0.21,15,0
1030,16,2,5,15,5,1,10,16,4,90,0,0.24,30,0
923,18,3,25,11,0,2,2,10,6,90,1,0.65,10,0
1562,10,1,20,12,0,7,7,10,1,120,0,0.01,20,0
1226,6,2,12,25,1,7,9,8,6,90,0,0.6,10,0
1381,18,1,27,20,1,0,2,18,4,60,1,0.58,15,1
1554,19,3,9,1,0,7,7,22,5,60,0,0.5,10,0
1053,20,3,24,13,4,6,10,16,0,60,0,0.7,10,0
1188,17,2,8,12,0,4,4,22,6,60,0,0.99,30,0
1466,7,1,19,4,5,7,10,20,2,60,0,0.94,30,0
1500,17,2,8,24,4,4,10,18,4,90,0,0.26,20,0
917,14,1,29,28,5,4,10,18,4,60,1,0.95,20,0
1437,16,3,1,5,3,3,9,20,2,60,1,0.23,15,0
1013,11,1,24,8,4,7,10,22,5,90,1,0.29,10,0
1336,8,3,26,8,5,7,10,20,1,60,0,0.25,15,0
1301,16,3,10,29,5,5,10,10,2,60,0,0.69,10,0
849,9,1,21,7,5,2,10,10,1,90,0,0.75,20,0
961,19,2,1,18,3,4,10,16,5,90,1,0.5,10,0
1056,12,3,10,9,1,5,7,20,3,120,0,0.84,30,0
1171,20,2,29,4,3,0,6,8,2,90,0,0.89,10,0
1301,6,2,16,1,1,2,4,14,0,120,1,0.94,10,0
1498,8,1,22,22,2,7,10,16,0,60,0,0.59,15,0
1452,19,2,3,18,5,3,10,18,1,90,0,0.87,20,0
1418,20,2,19,1,3,2,8,22,2,120,0,0.13,15,0
1531,6,3,30,30,0,5,5,22,1,120,1,0.27,10,1
845,10,3,8,0,1,1,3,10,2,60,0,0.69,15,0
1456,17,2,25,19,3,5,10,18,3,120,1,0.44,10,0
884,19,3,0,4,2,5,9,16,4,60,1,0.28,10,0
819,18,1,27,22,1,1,3,20,0,60,1,0.53,20,1
1148,18,2,12,17,3,1,7,14,1,120,1,0.78,10,0
1250,18,3,9,22,3,3,9,16,1,90,0,0.35,20,0
1574,14,1,15,11,1,3,5,14,3,120,0,0.97,30,0
992,13,2,7,9,0,4,4,20,6,60,1,0.65,20,1
999,8,3,29,11,5,6,10,10,6,120,1,0.59,15,0
1205,16,3,28,11,1,7,9,18,0,90,1,0.21,10,0
1458,18,2,12,10,0,0,0,18,2,120,1,0.38,10,1
858,10,2,19,11,1,6,8,20,6,60,0,0.54,10,0
1304,20,2,20,27,4,0,8,8,3,90,1,0.92,20,0
1140,9,3,29,0,4,3,10,10,4,60,1,0.92,30,0
1254,8,3,0,10,3,3,9,8,4,120,0,0.45,20,0
1147,11,2,21,18,3,4,10,18,1,120,1,0.5,20,0
1331,9,1,0,8,0,3,3,16,0,120,1,0.55,10,1
1371,11,1,17,25,3,1,7,14,1,90,1,0.94,20,0
934,13,1,24,13,1,2,4,10,3,120,0,0.06,30,0
1286,18,1,27,3,4,6,10,8,6,90,1,0.98,30,0
858,9,2,5,23,2,4,8,16,0,60,0,0.54,10,0
960,16,2,23,20,1,6,8,20,6,120,0,0.19,10,0
1210,19,1,2,5,4,0,8,8,6,60,1,0.6,30,0
1598,14,1,28,16,3,3,9,8,1,120,0,0.48,30,0
1418,18,3,27,1,3,7,10,14,4,120,0,1.0,30,0
878,16,2,29,29,2,2,6,20,0,120,0,0.57,15,0
1364,12,1,30,27,1,3,5,16,6,60,1,0.43,30,1
1491,8,1,7,1,2,4,8,18,6,60,0,0.27,20,0
1059,10,1,23,3,1,1,3,14,2,60,0,0.42,30,0
1332,7,2,15,10,2,2,6,20,3,60,1,0.55,15,1
1344,18,3,7,9,3,5,10,14,3,90,0,0.28,15,0
1513,16,2,10,23,4,6,10,20,1,90,0,0.32,10,0
1475,15,3,15,27,2,6,10,22,4,90,1,0.64,15,0
1040,9,3,10,5,2,5,9,20,4,90,1,0.92,10,0
1334,8,1,24,19,4,7,10,10,2,120,0,0.85,20,0
1381,12,1,5,16,0,6,6,20,6,90,1,0.03,10,1
919,11,2,10,0,2,2,6,22,1,120,1,0.78,20,0
1297,20,2,27,9,5,5,10,10,5,90,1,0.82,30,0
1279,10,1,0,8,1,4,6,8,2,60,1,0.67,30,0
1600,18,1,5,20,2,1,5,22,0,90,1,0.23,20,1
826,14,2,2,0,4,0,8,14,3,60,1,0.43,15,0
967,14,3,23,18,4,2,10,18,3,120,1,0.84,20,0
1236,16,1,20,25,4,2,10,22,4,60,1,0.23,20,0
1331,20,3,12,0,4,7,10,14,6,120,1,0.83,15,0
1126,6,3,27,6,0,5,5,8,1,90,0,0.58,10,0
1107,7,1,8,14,4,6,10,8,5,60,0,0.36,30,0
1070,7,2,9,27,2,5,9,10,0,120,1,0.53,10,0
826,8,1,1,27,4,2,10,20,2,120,1,0.01,30,0
968,8,1,10,17,5,7,10,14,6,120,0,0.43,20,0
1476,11,1,9,5,1,5,7,22,5,60,0,0.35,15,0
1373,10,3,24,19,3,0,6,14,2,90,0,1.0,10,0
1205,7,1,15,16,3,6,10,18,1,90,0,0.85,30,0
1324,16,2,8,2,3,7,10,8,4,90,1,0.87,15,0
1169,15,3,27,24,5,2,10,18,1,90,1,0.68,15,0
1078,18,3,5,0,0,6,6,18,4,60,0,0.51,15,0
1093,11,3,14,16,5,7,10,18,3,60,0,0.33,30,0
1146,12,3,0,16,3,0,6,18,6,90,0,0.21,30,0
897,19,1,10,30,0,2,2,16,3,60,0,0.48,10,0
1515,6,1,17,25,0,6,6,14,3,60,0,0.45,15,0
1443,11,1,21,10,1,4,6,16,3,120,1,0.52,10,0
1046,6,2,12,20,0,7,7,14,5,60,1,0.26,10,1
1385,12,1,18,10,4,2,10,14,4,90,1,0.15,30,0
802,6,1,18,27,4,0,8,14,1,60,0,0.51,30,0
1323,9,1,9,13,2,2,6,20,3,90,0,0.29,15,0
802,14,1,14,7,4,7,10,16,3,120,1,0.78,30,0
1309,20,2,2,1,5,0,10,8,1,120,0,0.75,10,0
942,16,2,13,16,2,0,4,22,1,60,0,0.71,15,0
903,9,2,18,5,0,5,5,10,6,90,1,0.28,30,1
1232,9,1,3,9,0,3,3,14,0,90,1,0.62,20,1
1553,6,2,10,9,3,5,10,22,0,90,1,0.72,10,0
1490,14,3,20,2,4,5,10,20,3,60,1,0.16,15,0
1215,12,1,26,8,1,1,3,16,4,120,1,0.45,20,1
850,7,3,26,10,0,4,4,8,1,120,1,0.05,30,1
1180,18,2,25,8,4,7,10,10,2,90,1,0.97,10,0
1397,9,3,5,22,4,1,9,22,6,90,0,0.64,20,0
1273,9,2,9,2,1,2,4,8,4,120,1,0.8,30,0
955,18,2,17,23,4,6,10,8,6,120,1,0.95,30,0
1073,12,3,23,18,1,4,6,10,0,120,1,0.3,30,1
1056,12,2,16,9,4,4,10,10,5,60,0,0.71,20,0
1504,14,3,11,26,2,4,8,16,0,120,1,0.0,10,0
1532,14,2,30,1,4,4,10,8,2,120,0,0.86,10,0
843,6,2,4,5,4,5,10,18,2,120,1,0.31,30,0
894,20,1,27,6,0,3,3,16,5,60,1,0.75,15,1
929,18,2,13,2,2,0,4,22,3,60,0,0.38,20,0
1071,18,1,7,10,5,7,10,10,6,90,1,0.61,15,0
945,18,3,2,12,2,0,4,18,6,90,0,0.1,10,0
805,13,2,22,7,1,3,5,16,6,60,0,0.93,30,0
1178,13,3,14,18,1,2,4,20,0,90,0,0.43,30,0
942,12,3,10,20,2,6,10,22,2,120,1,0.85,30,0
852,20,1,12,18,1,3,5,18,1,60,0,0.9,30,0
1184,15,1,11,13,3,2,8,16,2,60,1,0.21,20,1
880,19,2,8,8,5,2,10,16,6,120,1,0.61,20,0
1570,9,2,20,22,3,2,8,16,2,60,0,0.58,10,0
1052,14,2,25,27,2,0,4,22,5,60,0,0.65,30,0
1481,17,2,18,17,2,7,10,14,1,120,1,0.84,15,0
1021,9,2,2,23,3,0,6,10,2,60,1,0.09,10,1
1163,15,1,15,19,0,2,2,22,6,60,1,0.51,30,1
926,16,3,13,9,5,7,10,8,4,60,0,0.55,15,0
1329,17,2,16,22,5,7,10,22,1,90,1,0.11,20,0
1181,12,1,5,24,1,5,7,22,1,90,0,0.65,30,0
1554,13,2,4,29,5,6,10,22,0,120,1,0.5,10,0
1074,10,2,0,26,5,2,10,18,1,60,0,0.79,15,0
1022,7,2,1,9,4,2,10,8,0,60,1,0.27,15,0
991,10,2,21,29,2,2,6,8,5,120,1,0.68,30,0
1286,18,1,22,26,1,2,4,22,2,120,0,0.44,20,0
1015,12,3,1,10,3,7,10,18,1,90,1,0.23,10,0
901,11,3,10,25,4,7,10,16,0,90,0,0.44,15,0
1143,10,1,30,5,0,5,5,18,2,90,1,0.88,10,1
1522,6,3,15,17,3,2,8,8,0,90,0,0.17,10,0
922,17,1,11,29,0,5,5,20,0,120,1,0.2,20,1
1024,14,1,27,2,5,2,10,22,5,90,0,0.06,15,0
1551,16,1,15,3,3,1,7,8,0,60,0,0.56,20,0
1368,14,2,30,20,2,6,10,10,6,90,1,0.37,10,0
1229,8,1,20,5,2,0,4,14,3,120,0,0.03,15,0
1028,7,2,25,9,1,4,6,10,0,60,1,0.95,10,0
938,9,2,23,18,4,2,10,16,6,120,0,0.01,30,0
962,7,1,4,22,4,6,10,16,0,120,1,0.98,15,0
1191,17,1,20,27,4,0,8,22,0,120,0,0.41,20,0
1011,14,2,27,8,4,0,8,18,5,90,0,0.77,20,0
1004,17,2,30,17,2,1,5,16,3,120,0,0.35,30,0
1280,9,1,15,15,1,4,6,14,1,90,0,0.12,15,0
861,8,1,7,27,0,7,7,14,4,120,1,0.23,30,1
1064,19,1,8,27,5,0,10,14,3,90,0,0.17,20,0
1427,18,2,2,20,2,2,6,8,6,120,1,0.52,20,0
1099,16,3,12,19,3,6,10,8,4,90,1,0.05,15,0
1464,11,2,18,6,3,6,10,20,2,60,1,0.27,30,0
1107,16,2,18,20,2,1,5,14,5,60,0,0.31,10,0
1183,20,3,29,26,0,4,4,16,4,60,0,0.98,20,0
987,6,3,28,13,1,5,7,18,1,120,1,0.46,30,1
837,15,3,13,23,4,6,10,10,5,120,1,0.38,30,0
1247,8,2,28,28,5,0,10,20,6,90,1,0.06,15,0
939,15,3,19,15,1,2,4,20,6,90,1,0.41,10,1
1343,17,3,13,28,3,1,7,20,2,60,0,0.9,20,0
1478,16,3,12,23,2,5,9,20,4,60,0,0.9,15,0
807,8,2,27,8,0,6,6,16,5,90,1,0.91,15,1
1518,19,1,20,14,1,3,5,14,5,60,1,0.54,10,0
1385,10,1,27,4,1,7,9,22,1,60,0,0.34,15,0
930,10,3,26,5,0,3,3,10,0,60,0,0.83,30,0
1004,18,2,3,20,4,6,10,20,1,120,1,0.4,10,0
1169,17,1,8,12,3,6,10,16,5,120,1,0.63,20,0
1226,15,1,21,27,1,1,3,20,5,120,0,0.16,10,0
1162,7,1,27,14,5,4,10,22,2,120,0,0.21,30,0
984,13,3,27,15,1,3,5,18,4,90,0,0.64,20,0
1295,13,1,29,29,4,1,9,10,5,120,0,0.7,20,0
1058,14,1,26,25,4,4,10,22,2,60,1,0.11,10,0
1509,16,1,21,18,4,3,10,20,5,90,0,0.8,15,0
1299,20,2,13,23,1,3,5,14,3,60,0,0.46,15,0
1340,10,3,25,2,0,1,1,10,5,120,0,0.32,10,0
939,17,1,7,26,2,5,9,22,4,60,1,0.3,10,0
1081,13,3,20,17,0,7,7,10,2,60,0,0.21,10,0
1439,17,2,18,11,4,2,10,14,6,120,1,0.72,15,0
1440,19,1,23,23,5,2,10,22,5,90,0,0.75,20,0
1250,20,1,26,20,1,5,7,18,5,90,0,0.07,10,0
1518,18,2,28,6,5,5,10,16,5,120,0,0.83,10,0
934,15,2,15,28,5,7,10,20,6,90,1,0.73,10,0
911,13,2,1,11,4,1,9,20,6,90,0,0.83,20,0
1524,16,3,3,0,0,2,2,16,4,60,1,0.72,15,1
884,11,3,25,19,1,2,4,20,5,120,0,0.73,10,0
1053,7,2,23,19,3,1,7,18,0,90,0,0.63,10,0
1208,20,3,30,7,2,0,4,8,4,120,0,0.44,30,0
880,9,1,17,24,3,6,10,20,3,60,1,0.27,20,0
1309,16,2,6,6,1,0,2,20,6,90,1,0.7,15,1
909,9,1,17,25,0,6,6,20,3,60,0,0.99,15,0
1301,6,2,1,15,1,0,2,22,4,60,1,0.12,15,1
955,16,3,0,1,2,7,10,18,0,60,1,0.7,15,0
1012,17,2,17,12,1,3,5,16,6,90,1,0.0,30,1
1297,9,1,23,10,0,0,0,18,0,90,0,0.4,20,0
1019,10,3,4,21,3,5,10,10,6,60,1,0.68,15,0
1245,9,1,30,6,2,5,9,16,0,120,0,0.86,15,0
1415,10,3,26,8,2,2,6,16,0,60,0,0.41,30,0
935,8,3,22,5,1,2,4,14,3,60,1,0.3,15,1
992,11,3,27,22,4,7,10,22,1,120,0,0.81,15,0
1247,6,1,20,25,3,6,10,22,3,60,1,0.15,10,0
1146,8,1,26,22,5,0,10,20,3,90,1,0.58,30,0
922,7,3,3,16,4,1,9,20,0,120,0,0.29,10,0
1509,18,1,21,16,1,4,6,16,0,60,1,0.0,10,1
1054,16,1,30,24,2,7,10,22,2,90,1,0.54,20,0
1201,14,1,18,11,0,7,7,8,6,90,0,0.86,10,0
1418,8,3,3,7,5,4,10,8,6,90,1,0.05,15,0
1102,7,1,12,2,4,2,10,8,5,120,1,0.57,20,0
1045,13,1,9,5,2,6,10,14,5,120,1,0.68,30,0
1594,11,1,22,15,0,2,2,8,6,90,1,0.99,30,0
1573,20,1,16,4,4,1,9,22,4,60,0,0.44,15,0
1586,12,1,27,12,1,1,3,10,6,120,0,0.85,30,0
1231,15,3,18,16,2,4,8,10,0,90,0,0.64,10,0
1443,16,1,19,2,2,6,10,22,5,60,0,0.45,20,0
1066,11,1,8,26,5,1,10,20,1,120,0,0.65,10,0
1126,15,3,1,29,2,7,10,14,6,120,1,0.0,20,0
992,7,2,6,23,3,2,8,16,1,90,1,0.54,15,1
845,11,3,15,2,0,5,5,8,0,120,0,0.19,15,0
953,9,1,16,14,0,7,7,14,0,90,1,0.64,30,0
1018,9,2,14,8,0,0,0,10,2,90,0,0.15,30,0
1372,13,1,8,10,3,5,10,8,5,90,1,0.39,10,0
988,11,3,7,10,5,1,10,18,6,60,0,0.09,30,0
954,19,1,12,5,1,3,5,10,0,90,0,0.15,20,0
1048,10,3,8,22,2,2,6,18,4,120,0,0.23,20,0
828,14,1,26,21,3,3,9,22,5,90,0,0.83,20,0
1427,9,2,28,14,4,5,10,10,3,120,0,0.83,15,0
874,8,3,11,1,0,4,4,20,2,120,0,0.78,15,0
1075,13,2,3,24,5,3,10,16,2,120,1,0.09,10,0
1521,9,1,5,27,2,0,4,22,1,60,1,0.79,20,0
949,10,1,20,19,5,6,10,8,0,90,0,0.67,30,0
881,6,2,23,14,3,6,10,10,4,60,0,0.59,20,0
1036,6,2,11,14,4,2,10,22,4,60,0,0.34,20,0
1178,18,2,9,4,5,7,10,16,3,120,1,0.4,30,0
1513,16,3,21,12,0,6,6,20,4,60,1,0.12,20,1
1338,17,1,1,13,1,3,5,22,4,120,0,0.51,30,0
1238,17,2,13,20,1,1,3,20,4,90,1,0.58,30,1
989,10,3,16,28,5,6,10,20,1,60,0,0.21,10,0
1313,15,1,28,27,3,5,10,14,4,90,1,0.38,20,0
842,18,3,6,17,0,6,6,14,5,60,0,0.04,15,0
1043,11,1,21,28,3,5,10,14,4,60,0,0.27,30,0
1044,19,1,4,6,5,7,10,14,2,60,1,0.99,30,0
1500,7,3,4,2,4,4,10,14,0,60,1,0.11,15,0
1473,9,2,1,24,2,0,4,10,6,60,1,0.11,30,1
1297,11,2,16,12,3,3,9,16,6,90,1,0.87,30,0
1293,20,1,29,5,0,3,3,22,4,120,0,0.01,20,0
1011,20,3,26,6,5,3,10,14,6,120,0,0.61,15,0
1510,15,2,23,15,5,5,10,8,6,120,0,0.56,10,0
1293,17,2,9,10,4,5,10,18,6,60,1,0.43,10,0
1365,17,3,20,7,2,0,4,22,3,60,1,0.55,30,0
1463,7,3,24,29,4,7,10,20,6,60,0,0.81,30,0
1419,15,2,4,19,2,4,8,8,6,60,1,0.31,10,0
1404,7,3,4,23,0,2,2,10,1,60,0,0.05,20,0
1215,8,3,10,20,4,1,9,10,1,90,1,0.78,15,0
1041,18,1,4,0,5,5,10,20,0,90,0,0.93,20,0
1249,16,2,9,14,2,6,10,10,4,90,1,0.68,15,0
1320,6,2,24,5,1,4,6,10,2,120,0,0.4,10,0
1366,18,3,4,6,5,7,10,20,3,120,0,0.35,15,0
900,6,1,11,13,5,6,10,8,4,90,1,0.33,20,0
1292,8,1,24,1,5,0,10,16,1,120,1,0.13,30,0
870,17,3,4,1,5,6,10,18,6,120,1,0.29,10,0
823,9,3,23,27,2,5,9,22,1,90,0,0.91,20,0
1353,9,1,11,5,3,7,10,10,3,120,0,0.28,10,0
1209,9,1,7,15,2,3,7,22,6,120,0,0.85,15,0
1338,9,1,25,26,5,7,10,14,6,120,0,0.55,15,0
838,9,2,5,6,0,0,0,22,3,60,1,0.45,30,1
825,19,1,26,20,1,1,3,18,4,120,1,0.56,20,1
1474,18,1,9,23,3,0,6,10,6,60,1,0.3,15,0
1224,8,1,17,5,4,5,10,20,5,60,0,0.18,20,0
1016,20,1,2,22,1,3,5,8,3,60,0,0.68,30,0
1277,8,1,9,24,0,6,6,20,0,90,0,1.0,20,0
950,13,3,18,10,3,2,8,14,6,90,1,0.65,15,0
999,14,2,29,10,4,6,10,22,4,120,0,0.43,15,0
1005,18,3,7,0,5,7,10,10,5,90,0,0.71,15,0
980,14,2,10,25,3,1,7,18,2,120,0,0.61,10,0
1295,13,1,22,14,5,7,10,10,1,60,0,0.04,10,0
1029,14,3,12,23,3,5,10,18,2,60,0,0.23,10,0
999,18,1,16,25,0,2,2,8,5,120,0,0.48,20,0
1160,15,2,25,16,1,5,7,8,4,60,0,0.26,10,0
856,13,3,28,12,4,2,10,16,5,90,1,0.96,30,0
1044,17,1,23,5,0,5,5,8,1,120,0,0.6,30,0
1497,10,3,6,4,4,4,10,8,4,90,0,0.93,20,0
1402,12,1,3,28,5,3,10,16,0,120,0,0.95,30,0
1360,18,3,2,29,0,2,2,14,3,120,1,0.83,15,0
1331,6,3,5,9,5,5,10,16,1,90,1,0.69,10,0
1325,20,1,14,6,2,2,6,10,4,120,1,0.65,30,0
815,19,2,18,19,2,2,6,8,2,120,0,0.75,15,0
1015,14,3,24,22,5,0,10,18,5,90,0,0.98,15,0
977,8,3,21,22,5,1,10,14,2,60,1,0.71,10,0
1576,7,2,24,1,5,1,10,22,0,60,1,0.75,15,0
1361,12,1,4,22,5,4,10,10,5,90,0,0.38,30,0
1456,7,2,18,24,5,3,10,16,6,60,1,0.3,10,0
1544,12,3,23,3,4,4,10,8,3,120,1,0.56,20,0
1177,12,2,24,3,5,4,10,14,0,120,1,0.95,15,0
890,19,1,10,8,4,2,10,22,0,90,1,0.82,30,0
1579,8,2,22,4,3,7,10,22,5,90,1,0.77,20,0
1357,7,2,0,6,0,1,1,14,3,120,0,0.87,20,0
1156,16,3,25,18,0,5,5,22,1,120,1,0.08,10,0
1390,11,1,12,7,1,4,6,14,6,60,1,0.41,30,1
897,20,2,30,1,0,4,4,8,5,90,0,0.34,15,0
1172,20,1,14,0,4,7,10,8,2,90,0,0.59,10,0
962,15,2,30,0,1,4,6,10,4,120,0,0.7,30,0
803,13,2,26,1,2,1,5,16,1,120,0,0.39,20,0
1574,11,1,25,1,2,7,10,8,6,90,0,0.03,30,0
1105,15,2,24,10,0,6,6,8,1,90,1,0.74,15,0
1333,20,2,16,6,0,6,6,8,2,90,0,0.61,20,0
843,10,3,24,18,1,0,2,8,3,60,1,0.14,20,1
975,18,2,5,2,4,7,10,20,6,60,0,0.1,20,0
1530,15,1,22,24,5,4,10,16,1,90,1,0.8,20,0
1591,15,2,16,28,3,2,8,18,1,90,0,0.58,30,0
1457,8,1,9,13,3,2,8,22,6,90,0,0.86,10,0
1257,20,1,4,24,0,3,3,18,1,120,0,0.34,10,0
1242,16,3,26,1,3,4,10,8,6,90,1,0.85,20,0
1390,17,3,13,3,0,4,4,14,3,60,0,0.89,15,0
1562,15,3,29,17,4,6,10,18,4,90,0,0.19,15,0
871,12,1,26,6,2,6,10,22,1,90,1,0.41,30,0
1533,18,2,12,13,1,3,5,10,0,90,1,0.15,30,1
932,19,1,21,13,5,3,10,18,5,90,1,0.18,30,0
1461,16,1,2,24,0,2,2,8,1,120,0,0.73,15,0
1182,18,1,8,0,1,2,4,20,4,90,1,0.24,30,1
1239,11,1,26,25,1,6,8,16,1,90,1,0.53,10,0
1464,16,3,15,26,5,7,10,22,1,90,1,0.77,15,0
1259,7,1,12,0,2,7,10,22,6,120,0,0.31,20,0
942,14,2,14,25,1,4,6,14,0,60,0,0.06,15,0
908,10,1,4,2,3,3,9,22,1,60,1,0.32,10,0
1034,17,3,5,30,3,5,10,18,0,90,0,0.58,20,0
1579,15,3,7,26,0,4,4,10,0,90,0,0.13,10,0
946,11,2,10,10,0,2,2,20,3,60,0,0.58,15,0
1342,9,2,8,21,2,2,6,14,2,120,0,0.36,10,0
1214,13,1,2,18,4,2,10,20,0,60,1,0.35,10,0
907,19,3,13,9,3,0,6,8,1,120,1,0.23,20,1
990,6,1,25,24,1,2,4,22,5,120,1,0.98,10,0
943,9,2,8,2,3,7,10,10,0,90,0,0.41,15,0
1037,8,1,11,30,0,7,7,16,1,90,0,0.31,30,0
1180,11,2,20,30,2,3,7,16,2,60,1,0.53,10,0
1094,8,1,18,1,1,2,4,20,2,120,0,0.69,30,0
1141,19,1,4,25,3,6,10,16,4,60,1,0.08,15,0
938,7,1,25,29,1,5,7,22,4,60,0,0.04,20,0
1043,7,2,27,2,3,6,10,16,6,90,0,0.06,30,0
809,13,3,22,8,5,4,10,8,4,90,0,0.26,30,0
1258,7,2,21,19,2,6,10,18,0,120,0,0.43,20,0
1108,14,3,21,13,5,7,10,18,6,90,0,0.82,20,0
1124,15,3,15,19,0,7,7,8,2,90,1,0.42,30,0
1349,16,3,23,4,1,7,9,14,4,60,1,0.64,10,0
